"","caseid","commonweight","age","gender","race_eth","education","marital","employment","device","republican","public_ins","public_option"
"896",1030452725,0.705809510556907,54,"Male","Black","Some college or 2-year degree","Divorced","Employed","Smartphone",0,0,1
"897",1030458361,1.09643139224239,70,"Male","White","College graduate or higher","Married","Retired","Computer",1,1,1
"898",1030489351,0.46121462001883,64,"Female","Hispanic/Latino","College graduate or higher","Widowed","Employed","Computer",0,0,1
"899",1030125995,0.887845271430728,51,"Female","White","Some college or 2-year degree","Divorced","Disabled","Smartphone",0,1,1
"900",1030511779,2.57261563312928,68,"Male","Asian","College graduate or higher","Married","Retired","Tablet",0,0,1
"901",1030457035,0.965106493326281,73,"Female","White","College graduate or higher","Divorced","Retired","Smartphone",0,1,1
"902",1030460935,1.64506085850871,61,"Female","White","College graduate or higher","Never married","Employed","Computer",1,0,1
"903",1030489411,0.209202366312196,76,"Male","Hispanic/Latino","College graduate or higher","Married","Retired","Computer",0,0,1
"904",1030487563,1.62648614687038,60,"Female","Other","College graduate or higher","Married","Employed","Tablet",0,0,1
"905",1030332851,0.998126053562208,57,"Female","White","Some college or 2-year degree","Divorced","Employed","Tablet",1,0,0
"906",1029887687,1.05255935219752,67,"Female","White","Some college or 2-year degree","Widowed","Retired","Smartphone",0,1,1
"907",1030513069,0.522449069179778,63,"Female","White","College graduate or higher","Divorced","Employed","Computer",0,1,1
"908",1030486035,0.764908984446404,75,"Male","White","College graduate or higher","Married","Retired","Tablet",0,1,1
"909",1030462397,0.808940589129017,68,"Female","White","Some college or 2-year degree","Married","Retired","Computer",0,0,1
"910",1030490133,1.01908829760043,66,"Female","White","Some college or 2-year degree","Divorced","Retired","Smartphone",0,1,1
"911",1030461975,1.45829050332507,61,"Female","White","Some college or 2-year degree","Married","Employed","Computer",0,0,0
"912",1030488883,0.491062939807311,52,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"913",1030459423,0.178237623749331,52,"Male","Other","College graduate or higher","Never married","Employed","Computer",0,1,1
"914",1030464401,1.64064184401156,71,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"915",1030506529,0.59834534828156,47,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",0,1,1
"916",1030180899,1.79378349469359,47,"Female","Asian","College graduate or higher","Married","Employed","Smartphone",1,0,1
"917",1030464039,1.0633872639012,71,"Male","White","College graduate or higher","Never married","Retired","Computer",0,1,1
"918",1030490153,0.523517722384066,66,"Male","Other","College graduate or higher","Never married","Employed","Computer",0,1,1
"919",1030464775,1.96817985937655,65,"Female","Asian","College graduate or higher","Married","Employed","Computer",0,0,1
"920",1030506543,0.998126053562208,51,"Female","White","Some college or 2-year degree","Married","Other","Smartphone",1,0,0
"921",1030529409,1.64121602045562,68,"Female","White","Some college or 2-year degree","Married","Retired","Computer",0,1,0
"922",1030464561,2.15135597517252,35,"Female","Asian","College graduate or higher","Never married","Other","Computer",0,0,1
"923",1030461107,0.82444924044149,66,"Male","White","Some college or 2-year degree","Married","Employed","Smartphone",1,1,0
"925",1030049849,1.06250924785548,50,"Female","Black","College graduate or higher","Never married","Unemployed","Computer",0,0,1
"926",1030484315,0.694225090860324,54,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"927",1030512479,0.571867135824329,69,"Female","White","College graduate or higher","Married","Retired","Computer",0,1,1
"928",1030511165,1.28790957820027,47,"Male","White","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"929",1026676539,0.625709604944465,54,"Female","White","Some college or 2-year degree","Never married","Employed","Computer",0,1,1
"930",1030484247,0.959755137823914,69,"Male","White","Some college or 2-year degree","Divorced","Disabled","Smartphone",1,1,0
"931",1030125579,0.946387916815991,54,"Female","White","Some college or 2-year degree","Married","Employed","Computer",1,0,1
"932",1030095913,1.33047591114975,59,"Female","White","Some college or 2-year degree","Married","Retired","Computer",0,1,0
"933",1030462021,0.845844634269128,47,"Female","White","College graduate or higher","Never married","Employed","Smartphone",1,0,1
"934",1030484179,2.55057886600128,70,"Male","White","Some college or 2-year degree","Married","Retired","Computer",1,1,0
"935",1028792703,0.884392703836969,62,"Female","White","College graduate or higher","Married","Retired","Computer",0,0,1
"936",1030485065,0.8511222121785,70,"Male","White","College graduate or higher","Never married","Retired","Tablet",0,1,1
"937",1030485067,0.965106493326281,68,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"938",1030486443,1.39805900823299,71,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"939",1030484409,1.61758319292216,69,"Female","White","College graduate or higher","Married","Retired","Tablet",1,1,1
"940",1030487129,1.10418791934178,81,"Female","White","College graduate or higher","Widowed","Retired","Computer",0,1,1
"941",1030457435,0.917500917599234,71,"Female","White","College graduate or higher","Widowed","Retired","Smartphone",1,1,0
"942",1029950907,0.799387040196064,44,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"943",1030484581,1.13681014067187,65,"Male","White","College graduate or higher","Married","Retired","Computer",0,0,1
"944",1029466209,0.956717838502026,47,"Female","White","Some college or 2-year degree","Divorced","Employed","Computer",0,1,1
"945",1030527433,0.326663829022694,34,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Computer",0,0,1
"946",1030525027,2.14571860612685,35,"Male","Hispanic/Latino","Less than high school","Married","Employed","Smartphone",1,0,0
"947",1030487141,1.52230112617749,30,"Female","White","High school graduate","Never married","Employed","Smartphone",1,1,1
"948",1030395495,0.618095586896183,41,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,1
"949",1030485097,0.624683336479162,68,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"950",1030504315,1.95349178200915,60,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,0
"951",1030485101,0.81356348807152,71,"Male","White","College graduate or higher","Divorced","Employed","Computer",0,1,1
"952",1030097151,0.904330033868501,73,"Female","White","Some college or 2-year degree","Divorced","Retired","Smartphone",0,1,1
"953",1030486141,1.36063830454085,74,"Female","White","College graduate or higher","Married","Retired","Tablet",0,1,1
"954",1030485243,1.37685010743648,52,"Female","White","Some college or 2-year degree","Divorced","Employed","Smartphone",0,0,1
"955",1030485779,1.20226493576974,84,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"956",1030460287,0.502543330718744,57,"Female","White","Some college or 2-year degree","Never married","Other","Computer",0,1,1
"957",1030464813,2.18049524750767,72,"Female","Other","College graduate or higher","Never married","Retired","Smartphone",0,1,1
"958",1030488699,1.74303170316694,83,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,0
"959",1030093949,0.51800474420339,74,"Female","Native American","Some college or 2-year degree","Widowed","Retired","Computer",1,1,1
"960",1030497301,1.24391214926592,66,"Female","White","College graduate or higher","Married","Retired","Smartphone",1,1,1
"961",1030511391,1.25386589827721,59,"Male","Asian","Some college or 2-year degree","Divorced","Retired","Smartphone",0,0,1
"962",1030457985,0.965106493326281,76,"Female","White","College graduate or higher","Married","Retired","Computer",0,1,0
"963",1030504401,0.171890864261274,64,"Female","Hispanic/Latino","Some college or 2-year degree","Widowed","Employed","Smartphone",0,0,1
"964",1029517849,0.998126053562208,50,"Female","White","Some college or 2-year degree","Divorced","Employed","Computer",1,0,0
"965",1030492293,1.01321558804009,20,"Male","Other","Some college or 2-year degree","Never married","Other","Computer",0,0,0
"966",1030457457,1.45983509145904,60,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"967",1030456947,1.09216409003315,84,"Male","White","Some college or 2-year degree","Married","Retired","Computer",1,1,0
"968",1030332553,0.391051748903762,71,"Male","Black","College graduate or higher","Married","Retired","Smartphone",0,1,1
"969",1030462259,0.550420338596703,32,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"970",1030461073,0.804143793904074,72,"Male","White","Some college or 2-year degree","Married","Retired","Tablet",0,1,1
"971",1030488211,0.806169003687043,55,"Female","Native American","Some college or 2-year degree","Married","Disabled","Smartphone",0,1,0
"972",1030486679,0.626668598684409,73,"Male","White","College graduate or higher","Divorced","Retired","Smartphone",0,0,1
"973",1030484459,0.946387916815991,64,"Female","White","Some college or 2-year degree","Married","Retired","Tablet",1,0,0
"974",1030488731,0.44860086416272,34,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"975",1030527435,0.712871277386268,62,"Male","White","College graduate or higher","Divorced","Employed","Computer",0,0,1
"976",1030332575,2.06184729567532,74,"Male","Black","College graduate or higher","Married","Retired","Smartphone",0,1,1
"977",1028880971,0.7261929505454,58,"Female","White","College graduate or higher","Married","Disabled","Computer",0,1,0
"978",1030351011,0.136538888433258,62,"Female","Black","Some college or 2-year degree","Never married","Employed","Computer",0,1,1
"979",1030490693,0.965106493326281,66,"Female","White","College graduate or higher","Married","Employed","Computer",0,1,1
"980",1030442353,0.694214283688678,73,"Female","White","College graduate or higher","Married","Other","Tablet",1,1,0
"981",1030459049,1.04046925007167,76,"Male","White","Some college or 2-year degree","Married","Retired","Smartphone",0,1,1
"982",1030459079,0.676577493666107,64,"Female","White","Some college or 2-year degree","Married","Retired","Smartphone",1,1,0
"983",1030487093,2.07042955153307,56,"Female","White","Some college or 2-year degree","Married","Other","Computer",0,0,1
"984",1030486791,1.13681014067187,81,"Male","White","College graduate or higher","Divorced","Retired","Tablet",0,1,1
"985",1030490289,0.421060490533981,46,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"986",1030525107,0.406419921009144,50,"Female","Black","Some college or 2-year degree","Never married","Retired","Smartphone",0,1,1
"987",1030267573,0.736999291806191,62,"Female","Black","College graduate or higher","Married","Employed","Computer",0,0,1
"988",1030490607,0.963762829674218,48,"Male","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"989",1030463671,1.778889151008,81,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"990",1030231737,1.00509488728605,61,"Male","White","College graduate or higher","Never married","Disabled","Smartphone",0,1,0
"991",1030484669,0.696951345328725,69,"Female","White","College graduate or higher","Married","Retired","Computer",0,1,1
"992",1030464191,0.842102707834801,74,"Female","White","Some college or 2-year degree","Widowed","Retired","Tablet",0,1,1
"993",1030155787,0.421060490533981,63,"Male","White","College graduate or higher","Married","Employed","Computer",1,0,0
"994",1030503617,3.93446761925857,72,"Male","Other","Less than high school","Married","Employed","Tablet",1,1,0
