ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,,
OK-005,Atoka County,Oklahoma,2.2,57,-0.99,3.19,,
OK-007,Beaver County,Oklahoma,0.19,39,-0.74,0.93,,
OK-009,Beckham County,Oklahoma,0.96,71,-0.3,1.26,,
OK-011,Blaine County,Oklahoma,1.36,70,-0.3,1.66,,
OK-013,Bryan County,Oklahoma,3.1,81,0.15,2.95,,
OK-015,Caddo County,Oklahoma,1.12,60,-0.61,1.73,,
OK-017,Canadian County,Oklahoma,1.24,59,-0.56,1.8,,
OK-019,Carter County,Oklahoma,2.26,75,-0.17,2.43,,
OK-021,Cherokee County,Oklahoma,0.77,15,-2.53,3.3,,
OK-023,Choctaw County,Oklahoma,2.79,64,-0.73,3.52,,
OK-025,Cimarron County,Oklahoma,0.68,90,0.07,0.61,,
OK-027,Cleveland County,Oklahoma,0.9,38,-1.31,2.21,,
OK-029,Coal County,Oklahoma,1.85,55,-1.11,2.96,,
OK-031,Comanche County,Oklahoma,1.2,65,-0.58,1.78,,
OK-033,Cotton County,Oklahoma,1.43,71,-0.39,1.82,,
OK-035,Craig County,Oklahoma,1.13,30,-1.81,2.94,,
OK-037,Creek County,Oklahoma,1.13,42,-1.38,2.51,,
OK-039,Custer County,Oklahoma,0.85,61,-0.66,1.51,,
OK-041,Delaware County,Oklahoma,0.9,18,-2.39,3.29,,
OK-043,Dewey County,Oklahoma,0.61,47,-0.88,1.49,,
OK-045,Ellis County,Oklahoma,0.65,58,-0.55,1.2,,
OK-047,Garfield County,Oklahoma,0.58,34,-1.27,1.85,,
OK-049,Garvin County,Oklahoma,1.19,46,-1.1,2.29,,
OK-051,Grady County,Oklahoma,1.26,58,-0.69,1.95,,
OK-053,Grant County,Oklahoma,0.4,32,-1.42,1.82,,
OK-055,Greer County,Oklahoma,1.47,85,0.22,1.25,,
OK-057,Harmon County,Oklahoma,1.43,92,0.29,1.14,,
OK-059,Harper County,Oklahoma,0.46,50,-0.69,1.15,,
OK-061,Haskell County,Oklahoma,1.18,24,-2.25,3.43,,
OK-063,Hughes County,Oklahoma,0.77,21,-2.2,2.97,,
OK-065,Jackson County,Oklahoma,1.64,92,0.34,1.3,,
OK-067,Jefferson County,Oklahoma,2.72,91,0.58,2.14,,
OK-069,Johnston County,Oklahoma,2.37,64,-0.34,2.71,,
OK-071,Kay County,Oklahoma,0.18,19,-1.88,2.06,,
OK-073,Kingfisher County,Oklahoma,0.84,48,-0.9,1.74,,
OK-075,Kiowa County,Oklahoma,1.55,77,0.07,1.48,,
OK-077,Latimer County,Oklahoma,1.7,37,-1.94,3.64,,
OK-079,Le Flore County,Oklahoma,2.24,47,-1.56,3.8,,
OK-081,Lincoln County,Oklahoma,1.27,43,-1.06,2.33,,
OK-083,Logan County,Oklahoma,1.12,48,-0.85,1.97,,
OK-085,Love County,Oklahoma,3.5,99,1.04,2.46,,
OK-087,McClain County,Oklahoma,0.93,41,-1.24,2.17,,
OK-089,McCurtain County,Oklahoma,4.32,83,0.28,4.04,,
OK-091,McIntosh County,Oklahoma,0.72,19,-2.31,3.03,,
OK-093,Major County,Oklahoma,0.94,64,-0.66,1.6,,
OK-095,Marshall County,Oklahoma,3.11,87,0.49,2.62,,
OK-097,Mayes County,Oklahoma,1.18,24,-1.85,3.03,,
OK-099,Murray County,Oklahoma,1.83,58,-0.7,2.53,,
OK-101,Muskogee County,Oklahoma,0.67,12,-2.45,3.12,,
OK-103,Noble County,Oklahoma,0.27,20,-1.85,2.12,,
OK-105,Nowata County,Oklahoma,1.59,47,-1.03,2.62,,
OK-107,Okfuskee County,Oklahoma,0.89,28,-1.75,2.64,,
OK-109,Oklahoma County,Oklahoma,1.43,58,-0.6,2.03,,
OK-111,Okmulgee County,Oklahoma,1.01,25,-1.74,2.75,,
OK-113,Osage County,Oklahoma,0.66,28,-1.65,2.31,,
OK-115,Ottawa County,Oklahoma,1.02,21,-2.08,3.1,,
OK-117,Pawnee County,Oklahoma,0.35,16,-1.93,2.28,,
OK-119,Payne County,Oklahoma,0.87,38,-1.38,2.25,,
OK-121,Pittsburg County,Oklahoma,1.4,32,-1.96,3.36,,
OK-123,Pontotoc County,Oklahoma,1.33,47,-1.37,2.7,,
OK-125,Pottawatomie County,Oklahoma,0.87,32,-1.49,2.36,,
OK-127,Pushmataha County,Oklahoma,2.85,58,-0.96,3.81,,
OK-129,Roger Mills County,Oklahoma,0.63,56,-0.62,1.25,,
OK-131,Rogers County,Oklahoma,1.53,37,-1.19,2.72,,
OK-133,Seminole County,Oklahoma,0.55,17,-2.01,2.56,,
OK-135,Sequoyah County,Oklahoma,1.36,25,-2.18,3.54,,
OK-137,Stephens County,Oklahoma,1.61,69,-0.47,2.08,,
OK-139,Texas County,Oklahoma,0.11,32,-0.61,0.72,,
OK-141,Tillman County,Oklahoma,1.7,87,0.14,1.56,,
OK-143,Tulsa County,Oklahoma,1.61,48,-1.01,2.62,,
OK-145,Wagoner County,Oklahoma,1.08,25,-1.87,2.95,,
OK-147,Washington County,Oklahoma,1.28,39,-1.17,2.45,,
OK-149,Washita County,Oklahoma,1.24,73,-0.25,1.49,,
OK-151,Woods County,Oklahoma,0.77,64,-0.58,1.35,,
OK-153,Woodward County,Oklahoma,0.6,51,-0.73,1.33,,
OR-001,Baker County,Oregon,1.49,33,-1.04,2.53,,
OR-003,Benton County,Oregon,10.67,91,1.66,9.01,,
OR-005,Clackamas County,Oregon,9.36,50,-1.54,10.9,,
OR-007,Clatsop County,Oregon,19.08,107,5.89,13.19,,
OR-009,Columbia County,Oregon,11.06,97,2.52,8.54,,
OR-011,Coos County,Oregon,12.54,95,2.19,10.35,,
OR-013,Crook County,Oregon,0.82,29,-0.99,1.81,,
OR-015,Curry County,Oregon,13.95,85,1.17,12.78,,
OR-017,Deschutes County,Oregon,1.79,37,-1.52,3.31,,
OR-019,Douglas County,Oregon,6.98,56,-1.21,8.19,,
OR-021,Gilliam County,Oregon,0.75,27,-0.75,1.5,,
OR-023,Grant County,Oregon,1.29,25,-1.2,2.49,,
OR-025,Harney County,Oregon,0.53,19,-0.86,1.39,,
OR-027,Hood River County,Oregon,6.63,40,-2.41,9.04,,
OR-029,Jackson County,Oregon,4.21,57,-1.25,5.46,,
OR-031,Jefferson County,Oregon,1.38,33,-1.19,2.57,,
OR-033,Josephine County,Oregon,6.42,59,-1.81,8.23,,
OR-035,Klamath County,Oregon,2.58,46,-1.33,3.91,,
OR-037,Lake County,Oregon,0.86,35,-0.75,1.61,,
OR-039,Lane County,Oregon,8.1,51,-1.56,9.66,,
OR-041,Lincoln County,Oregon,17.66,102,4.18,13.48,,
OR-043,Linn County,Oregon,9.15,53,-1.27,10.42,,
OR-045,Malheur County,Oregon,0.41,13,-0.89,1.3,,
OR-047,Marion County,Oregon,9.07,62,-0.44,9.51,,
OR-049,Morrow County,Oregon,0.87,22,-0.91,1.78,,
OR-051,Multnomah County,Oregon,9.57,74,0.21,9.36,,
OR-053,Polk County,Oregon,13.11,93,2.67,10.44,,
OR-055,Sherman County,Oregon,1.24,44,-0.7,1.94,,
OR-057,Tillamook County,Oregon,20.36,100,5.06,15.3,,
OR-059,Umatilla County,Oregon,1.48,22,-1.16,2.64,,
OR-061,Union County,Oregon,2.29,34,-1.3,3.59,,
OR-063,Wallowa County,Oregon,1.8,30,-1.39,3.19,,
OR-065,Wasco County,Oregon,1.78,34,-1.26,3.04,,
OR-067,Washington County,Oregon,10.73,95,2.03,8.7,,
OR-069,Wheeler County,Oregon,0.91,24,-1.06,1.97,,
OR-071,Yamhill County,Oregon,12.08,98,2.51,9.57,,
PA-001,Adams County,Pennsylvania,1.56,24,-1.53,3.09,,
PA-003,Allegheny County,Pennsylvania,1.13,13,-1.54,2.67,,
PA-005,Armstrong County,Pennsylvania,1.05,7,-1.98,3.03,,
PA-007,Beaver County,Pennsylvania,1.04,11,-1.61,2.65,,
PA-009,Bedford County,Pennsylvania,0.85,9,-1.87,2.72,,
PA-011,Berks County,Pennsylvania,2.22,39,-1.12,3.34,,
PA-013,Blair County,Pennsylvania,1.16,12,-1.74,2.9,,
PA-015,Bradford County,Pennsylvania,0.94,10,-1.85,2.79,,
PA-017,Bucks County,Pennsylvania,2.68,49,-0.71,3.39,,
PA-019,Butler County,Pennsylvania,1.1,9,-1.82,2.92,,
PA-021,Cambria County,Pennsylvania,1.31,11,-1.85,3.16,,
PA-023,Cameron County,Pennsylvania,0.94,6,-2.22,3.16,,
PA-025,Carbon County,Pennsylvania,2.07,23,-1.86,3.93,,
PA-027,Centre County,Pennsylvania,0.84,7,-2.22,3.06,,
PA-029,Chester County,Pennsylvania,2.15,35,-1.22,3.37,,
PA-031,Clarion County,Pennsylvania,1.32,9,-1.95,3.27,,
PA-033,Clearfield County,Pennsylvania,1.08,8,-2.03,3.11,,
PA-035,Clinton County,Pennsylvania,0.82,8,-2.25,3.07,,
PA-037,Columbia County,Pennsylvania,1.73,20,-1.53,3.26,,
PA-039,Crawford County,Pennsylvania,2.06,15,-1.49,3.55,,
PA-041,Cumberland County,Pennsylvania,1.62,26,-1.49,3.11,,
PA-043,Dauphin County,Pennsylvania,1.64,22,-1.61,3.25,,
PA-045,Delaware County,Pennsylvania,1.92,28,-1.35,3.27,,
PA-047,Elk County,Pennsylvania,1.42,9,-1.92,3.34,,
PA-049,Erie County,Pennsylvania,2.64,27,-1.16,3.8,,
PA-051,Fayette County,Pennsylvania,1.19,13,-1.89,3.08,,
PA-053,Forest County,Pennsylvania,1.64,10,-1.87,3.51,,
PA-055,Franklin County,Pennsylvania,1.66,28,-1.31,2.97,,
PA-057,Fulton County,Pennsylvania,1.05,15,-1.8,2.85,,
PA-059,Greene County,Pennsylvania,1.02,12,-1.85,2.87,,
PA-061,Huntingdon County,Pennsylvania,1.11,13,-1.77,2.88,,
PA-063,Indiana County,Pennsylvania,1.13,8,-2.13,3.26,,
PA-065,Jefferson County,Pennsylvania,1.42,12,-1.83,3.25,,
PA-067,Juniata County,Pennsylvania,1.04,15,-2.1,3.14,,
PA-069,Lackawanna County,Pennsylvania,2.03,33,-1.31,3.34,,
PA-071,Lancaster County,Pennsylvania,2.04,37,-1.08,3.12,,
PA-073,Lawrence County,Pennsylvania,1.05,8,-1.76,2.81,,
PA-075,Lebanon County,Pennsylvania,1.83,29,-1.43,3.26,,
PA-077,Lehigh County,Pennsylvania,2.57,48,-0.9,3.47,,
PA-079,Luzerne County,Pennsylvania,1.79,22,-1.57,3.36,,
PA-081,Lycoming County,Pennsylvania,1.08,11,-2.13,3.21,,
PA-083,McKean County,Pennsylvania,1.74,10,-1.79,3.53,,
PA-085,Mercer County,Pennsylvania,1.51,11,-1.67,3.18,,
PA-087,Mifflin County,Pennsylvania,0.84,8,-2.22,3.06,,
PA-089,Monroe County,Pennsylvania,2.6,38,-1.36,3.96,,
PA-091,Montgomery County,Pennsylvania,2.28,40,-1.06,3.34,,
PA-093,Montour County,Pennsylvania,1.31,16,-1.79,3.1,,
PA-095,Northampton County,Pennsylvania,2.55,42,-1,3.55,,
PA-097,Northumberland County,Pennsylvania,1.51,20,-1.63,3.14,,
PA-099,Perry County,Pennsylvania,1.4,20,-1.82,3.22,,
PA-101,Philadelphia County,Pennsylvania,1.89,29,-1.36,3.25,,
PA-103,Pike County,Pennsylvania,2.34,35,-1.2,3.54,,
PA-105,Potter County,Pennsylvania,1.08,4,-2.02,3.1,,
PA-107,Schuylkill County,Pennsylvania,2.1,29,-1.59,3.69,,
PA-109,Snyder County,Pennsylvania,1.21,15,-2.04,3.25,,
PA-111,Somerset County,Pennsylvania,1.07,8,-1.92,2.99,,
PA-113,Sullivan County,Pennsylvania,1.16,8,-2.26,3.42,,
PA-115,Susquehanna County,Pennsylvania,1.87,26,-1.37,3.24,,
PA-117,Tioga County,Pennsylvania,0.86,7,-1.85,2.71,,
PA-119,Union County,Pennsylvania,1.09,14,-2.06,3.15,,
PA-121,Venango County,Pennsylvania,1.39,9,-1.93,3.32,,
PA-123,Warren County,Pennsylvania,2.01,15,-1.69,3.7,,
PA-125,Washington County,Pennsylvania,1.21,16,-1.53,2.74,,
PA-127,Wayne County,Pennsylvania,1.8,18,-1.66,3.46,,
PA-129,Westmoreland County,Pennsylvania,1.24,11,-1.79,3.03,,
PA-131,Wyoming County,Pennsylvania,1.64,19,-1.53,3.17,,
PA-133,York County,Pennsylvania,1.75,31,-1.29,3.04,,
RI-001,Bristol County,Rhode Island,3.21,54,-0.86,4.07,,
RI-003,Kent County,Rhode Island,3.33,51,-0.89,4.22,,
RI-005,Newport County,Rhode Island,3.15,49,-0.81,3.96,,
RI-007,Providence County,Rhode Island,2.92,40,-1.36,4.28,,
RI-009,Washington County,Rhode Island,3.53,64,-0.46,3.99,,
SC-001,Abbeville County,South Carolina,1.43,28,-1.53,2.96,,
SC-003,Aiken County,South Carolina,1.17,29,-1.3,2.47,,
SC-005,Allendale County,South Carolina,0.32,3,-2.07,2.39,,
SC-007,Anderson County,South Carolina,1.59,29,-1.55,3.14,,
SC-009,Bamberg County,South Carolina,0.33,4,-1.99,2.32,,
SC-011,Barnwell County,South Carolina,0.6,11,-1.81,2.41,,
SC-013,Beaufort County,South Carolina,0.15,4,-1.97,2.12,,
SC-015,Berkeley County,South Carolina,0.56,10,-1.68,2.24,,
SC-017,Calhoun County,South Carolina,0.87,16,-1.47,2.34,,
SC-019,Charleston County,South Carolina,0.37,3,-1.89,2.26,,
SC-021,Cherokee County,South Carolina,0.74,8,-2.37,3.11,,
SC-023,Chester County,South Carolina,0.81,11,-1.95,2.76,,
SC-025,Chesterfield County,South Carolina,0.99,18,-1.67,2.66,,
SC-027,Clarendon County,South Carolina,0.61,9,-1.69,2.3,,
SC-029,Colleton County,South Carolina,0.18,2,-2.05,2.23,,
SC-031,Darlington County,South Carolina,0.95,20,-1.52,2.47,,
SC-033,Dillon County,South Carolina,1.6,42,-0.84,2.44,,
SC-035,Dorchester County,South Carolina,0.31,4,-1.89,2.2,,
SC-037,Edgefield County,South Carolina,1.46,35,-1.14,2.6,,
SC-039,Fairfield County,South Carolina,1.11,27,-1.49,2.6,,
SC-041,Florence County,South Carolina,0.89,15,-1.45,2.34,,
SC-043,Georgetown County,South Carolina,1.2,29,-1.3,2.5,,
SC-045,Greenville County,South Carolina,1.9,25,-1.74,3.64,,
SC-047,Greenwood County,South Carolina,1.43,31,-1.38,2.81,,
SC-049,Hampton County,South Carolina,0.19,3,-2.16,2.35,,
SC-051,Horry County,South Carolina,1.16,26,-1.35,2.51,,
SC-053,Jasper County,South Carolina,0.17,2,-2.02,2.19,,
SC-055,Kershaw County,South Carolina,1.21,26,-1.33,2.54,,
SC-057,Lancaster County,South Carolina,0.69,12,-2,2.69,,
SC-059,Laurens County,South Carolina,0.96,14,-2.1,3.06,,
SC-061,Lee County,South Carolina,1.1,22,-1.34,2.44,,
SC-063,Lexington County,South Carolina,1.52,43,-0.94,2.46,,
SC-065,McCormick County,South Carolina,1.42,34,-1.32,2.74,,
SC-067,Marion County,South Carolina,1.37,38,-1.02,2.39,,
SC-069,Marlboro County,South Carolina,1.46,37,-1.08,2.54,,
SC-071,Newberry County,South Carolina,1.39,35,-1.32,2.71,,
SC-073,Oconee County,South Carolina,2.12,23,-1.93,4.05,,
SC-075,Orangeburg County,South Carolina,0.51,8,-1.81,2.32,,
SC-077,Pickens County,South Carolina,1.95,21,-1.85,3.8,,
SC-079,Richland County,South Carolina,1.48,43,-0.91,2.39,,
SC-081,Saluda County,South Carolina,1.54,41,-1.09,2.63,,
SC-083,Spartanburg County,South Carolina,1.27,18,-2.04,3.31,,
SC-085,Sumter County,South Carolina,0.79,15,-1.53,2.32,,
SC-087,Union County,South Carolina,1.14,19,-1.83,2.97,,
SC-089,Williamsburg County,South Carolina,0.86,16,-1.47,2.33,,
SC-091,York County,South Carolina,0.7,8,-2.18,2.88,,
SD-003,Aurora County,South Dakota,1.19,103,0.42,0.77,,
SD-005,Beadle County,South Dakota,1.22,105,0.49,0.73,,
SD-007,Bennett County,South Dakota,0.48,75,-0.06,0.54,,
SD-009,Bon Homme County,South Dakota,1.53,102,0.58,0.95,,
SD-011,Brookings County,South Dakota,1.41,101,0.42,0.99,,
SD-013,Brown County,South Dakota,1.51,115,0.8,0.71,,
SD-015,Brule County,South Dakota,1.16,103,0.46,0.7,,
SD-017,Buffalo County,South Dakota,1.03,101,0.39,0.64,,
SD-019,Butte County,South Dakota,0.43,71,-0.09,0.52,,
SD-021,Campbell County,South Dakota,1.06,114,0.53,0.53,,
SD-023,Charles Mix County,South Dakota,1.14,94,0.32,0.82,,
SD-025,Clark County,South Dakota,1.64,112,0.8,0.84,,
SD-027,Clay County,South Dakota,1.73,102,0.63,1.1,,
SD-029,Codington County,South Dakota,1.49,105,0.54,0.95,,
SD-031,Corson County,South Dakota,0.94,111,0.43,0.52,,
SD-033,Custer County,South Dakota,0.17,22,-0.35,0.52,,
SD-035,Davison County,South Dakota,1.39,107,0.61,0.78,,
SD-037,Day County,South Dakota,1.57,111,0.75,0.82,,
SD-039,Deuel County,South Dakota,1.51,104,0.43,1.08,,
SD-041,Dewey County,South Dakota,0.96,113,0.45,0.51,,
SD-043,Douglas County,South Dakota,1.27,99,0.46,0.81,,
SD-045,Edmunds County,South Dakota,0.98,102,0.35,0.63,,
SD-047,Fall River County,South Dakota,0.21,27,-0.31,0.52,,
SD-049,Faulk County,South Dakota,0.9,98,0.27,0.63,,
SD-051,Grant County,South Dakota,1.72,109,0.71,1.01,,
SD-053,Gregory County,South Dakota,0.95,90,0.18,0.77,,
SD-055,Haakon County,South Dakota,0.41,75,-0.08,0.49,,
SD-057,Hamlin County,South Dakota,1.67,109,0.71,0.96,,
SD-059,Hand County,South Dakota,1.1,103,0.4,0.7,,
SD-061,Hanson County,South Dakota,1.4,103,0.57,0.83,,
SD-063,Harding County,South Dakota,0.26,50,-0.21,0.47,,
SD-065,Hughes County,South Dakota,0.89,108,0.36,0.53,,
SD-067,Hutchinson County,South Dakota,1.55,103,0.62,0.93,,
SD-069,Hyde County,South Dakota,0.89,102,0.29,0.6,,
SD-071,Jackson County,South Dakota,0.32,55,-0.18,0.5,,
SD-073,Jerauld County,South Dakota,1,92,0.25,0.75,,
SD-075,Jones County,South Dakota,0.53,85,-0.01,0.54,,
SD-077,Kingsbury County,South Dakota,2.02,119,1.11,0.91,,
SD-079,Lake County,South Dakota,1.56,106,0.57,0.99,,
SD-081,Lawrence County,South Dakota,1.01,74,-0.09,1.1,,
SD-083,Lincoln County,South Dakota,1.86,102,0.72,1.14,,
SD-085,Lyman County,South Dakota,0.79,97,0.19,0.6,,
SD-087,McCook County,South Dakota,1.65,106,0.69,0.96,,
SD-089,McPherson County,South Dakota,1.22,114,0.62,0.6,,
SD-091,Marshall County,South Dakota,1.82,116,1.05,0.77,,
SD-093,Meade County,South Dakota,0.39,67,-0.14,0.53,,
SD-095,Mellette County,South Dakota,0.47,75,-0.11,0.58,,
SD-097,Miner County,South Dakota,1.63,111,0.77,0.86,,
SD-099,Minnehaha County,South Dakota,1.52,95,0.44,1.08,,
SD-101,Moody County,South Dakota,1.48,100,0.44,1.04,,
SD-102,Oglala Lakota County,South Dakota,0.3,45,-0.25,0.55,,
SD-103,Pennington County,South Dakota,0.31,40,-0.23,0.54,,
SD-105,Perkins County,South Dakota,0.73,103,0.22,0.51,,
SD-107,Potter County,South Dakota,0.8,104,0.24,0.56,,
SD-109,Roberts County,South Dakota,1.78,110,0.91,0.87,,
SD-111,Sanborn County,South Dakota,1.21,103,0.45,0.76,,
SD-115,Spink County,South Dakota,1.25,105,0.51,0.74,,
SD-117,Stanley County,South Dakota,0.59,92,0.09,0.5,,
SD-119,Sully County,South Dakota,0.8,106,0.31,0.49,,
SD-121,Todd County,South Dakota,0.64,86,0.03,0.61,,
SD-123,Tripp County,South Dakota,0.6,79,-0.06,0.66,,
SD-125,Turner County,South Dakota,1.91,107,0.83,1.08,,
SD-127,Union County,South Dakota,1.74,99,0.59,1.15,,
SD-129,Walworth County,South Dakota,1.08,115,0.5,0.58,,
SD-135,Yankton County,South Dakota,1.81,105,0.78,1.03,,
SD-137,Ziebach County,South Dakota,0.64,96,0.15,0.49,,
TN-001,Anderson County,Tennessee,4.67,83,0.6,4.07,,
TN-003,Bedford County,Tennessee,3.28,55,-0.84,4.12,,
TN-005,Benton County,Tennessee,2.27,30,-1.99,4.26,,
TN-007,Bledsoe County,Tennessee,4.66,79,0.29,4.37,,
TN-009,Blount County,Tennessee,2.51,36,-1.42,3.93,,
TN-011,Bradley County,Tennessee,4.62,88,0.71,3.91,,
TN-013,Campbell County,Tennessee,4.04,73,0.1,3.94,,
TN-015,Cannon County,Tennessee,3.79,65,-0.28,4.07,,
TN-017,Carroll County,Tennessee,2.8,39,-1.42,4.22,,
TN-019,Carter County,Tennessee,1.65,23,-1.37,3.02,,
TN-021,Cheatham County,Tennessee,1.62,15,-2.31,3.93,,
TN-023,Chester County,Tennessee,2.89,43,-1.48,4.37,,
TN-025,Claiborne County,Tennessee,3.72,73,0,3.72,,
TN-027,Clay County,Tennessee,3.49,62,-0.58,4.07,,
TN-029,Cocke County,Tennessee,1.93,31,-1.13,3.06,,
TN-031,Coffee County,Tennessee,3.93,65,-0.18,4.11,,
TN-033,Crockett County,Tennessee,3.19,55,-1,4.19,,
TN-035,Cumberland County,Tennessee,4.54,78,0.24,4.3,,
TN-037,Davidson County,Tennessee,1.85,22,-1.98,3.83,,
TN-039,Decatur County,Tennessee,2.29,26,-2.15,4.44,,
TN-041,DeKalb County,Tennessee,3.67,61,-0.39,4.06,,
TN-043,Dickson County,Tennessee,1.58,13,-2.51,4.09,,
TN-045,Dyer County,Tennessee,2.96,50,-1.13,4.09,,
TN-047,Fayette County,Tennessee,3.06,46,-1.34,4.4,,
TN-049,Fentress County,Tennessee,3.5,62,-0.45,3.95,,
TN-051,Franklin County,Tennessee,3.56,52,-0.68,4.24,,
TN-053,Gibson County,Tennessee,2.97,45,-1.23,4.2,,
TN-055,Giles County,Tennessee,3.66,58,-0.67,4.33,,
TN-057,Grainger County,Tennessee,3.47,74,0.05,3.42,,
TN-059,Greene County,Tennessee,2.04,43,-0.79,2.83,,
TN-061,Grundy County,Tennessee,4.28,68,-0.11,4.39,,
TN-063,Hamblen County,Tennessee,2.84,62,-0.27,3.11,,
TN-065,Hamilton County,Tennessee,4.9,88,0.82,4.08,,
TN-067,Hancock County,Tennessee,3.19,71,-0.15,3.34,,
TN-069,Hardeman County,Tennessee,2.97,45,-1.41,4.38,,
TN-071,Hardin County,Tennessee,2.78,39,-1.71,4.49,,
TN-073,Hawkins County,Tennessee,2.93,72,-0.17,3.1,,
TN-075,Haywood County,Tennessee,3.26,56,-0.96,4.22,,
TN-077,Henderson County,Tennessee,2.74,37,-1.6,4.34,,
TN-079,Henry County,Tennessee,2.5,35,-1.72,4.22,,
TN-081,Hickman County,Tennessee,2.07,24,-2.14,4.21,,
TN-083,Houston County,Tennessee,2.12,26,-2.12,4.24,,
TN-085,Humphreys County,Tennessee,2,24,-2.25,4.25,,
TN-087,Jackson County,Tennessee,3.27,52,-0.86,4.13,,
TN-089,Jefferson County,Tennessee,3.07,66,-0.08,3.15,,
TN-091,Johnson County,Tennessee,1.57,19,-1.51,3.08,,
TN-093,Knox County,Tennessee,3.06,57,-0.61,3.67,,
TN-095,Lake County,Tennessee,2.63,46,-1.56,4.19,,
TN-097,Lauderdale County,Tennessee,3.24,58,-0.96,4.2,,
TN-099,Lawrence County,Tennessee,2.91,38,-1.53,4.44,,
TN-101,Lewis County,Tennessee,2.45,29,-1.9,4.35,,
TN-103,Lincoln County,Tennessee,4.02,65,-0.29,4.31,,
TN-105,Loudon County,Tennessee,3.62,65,-0.26,3.88,,
TN-107,McMinn County,Tennessee,4.36,80,0.33,4.03,,
TN-109,McNairy County,Tennessee,2.83,39,-1.61,4.44,,
TN-111,Macon County,Tennessee,2.29,26,-1.91,4.2,,
TN-113,Madison County,Tennessee,3.04,46,-1.22,4.26,,
TN-115,Marion County,Tennessee,4.41,73,-0.02,4.43,,
TN-117,Marshall County,Tennessee,3,44,-1.15,4.15,,
TN-119,Maury County,Tennessee,2.4,30,-1.65,4.05,,
TN-121,Meigs County,Tennessee,4.44,80,0.41,4.03,,
TN-123,Monroe County,Tennessee,3.81,62,-0.4,4.21,,
TN-125,Montgomery County,Tennessee,1.83,18,-2.17,4,,
TN-127,Moore County,Tennessee,4.11,73,-0.11,4.22,,
TN-129,Morgan County,Tennessee,4,70,-0.1,4.1,,
TN-131,Obion County,Tennessee,2.46,34,-1.8,4.26,,
TN-133,Overton County,Tennessee,3.72,70,-0.32,4.04,,
TN-135,Perry County,Tennessee,2.05,21,-2.36,4.41,,
TN-137,Pickett County,Tennessee,3.51,67,-0.45,3.96,,
TN-139,Polk County,Tennessee,3.84,66,-0.21,4.05,,
TN-141,Putnam County,Tennessee,3.7,58,-0.51,4.21,,
TN-143,Rhea County,Tennessee,4.57,79,0.28,4.29,,
TN-145,Roane County,Tennessee,4.09,71,0.05,4.04,,
TN-147,Robertson County,Tennessee,1.94,22,-2,3.94,,
TN-149,Rutherford County,Tennessee,2.53,35,-1.42,3.95,,
TN-151,Scott County,Tennessee,3.28,50,-0.69,3.97,,
TN-153,Sequatchie County,Tennessee,4.9,82,0.49,4.41,,
TN-155,Sevier County,Tennessee,1.88,22,-1.86,3.74,,
TN-157,Shelby County,Tennessee,2.95,47,-1.41,4.36,,
TN-159,Smith County,Tennessee,2.8,37,-1.34,4.14,,
TN-161,Stewart County,Tennessee,2.43,32,-1.81,4.24,,
TN-163,Sullivan County,Tennessee,2.42,58,-0.37,2.79,,
TN-165,Sumner County,Tennessee,1.84,18,-2.24,4.08,,
TN-167,Tipton County,Tennessee,3.29,57,-0.93,4.22,,
TN-169,Trousdale County,Tennessee,2.1,23,-2.06,4.16,,
TN-171,Unicoi County,Tennessee,1.6,18,-1.48,3.08,,
TN-173,Union County,Tennessee,4.02,78,0.25,3.77,,
TN-175,Van Buren County,Tennessee,4.37,76,0.21,4.16,,
TN-177,Warren County,Tennessee,4.45,82,0.48,3.97,,
TN-179,Washington County,Tennessee,2.12,47,-0.61,2.73,,
TN-181,Wayne County,Tennessee,2.59,30,-1.97,4.56,,
TN-183,Weakley County,Tennessee,2.69,40,-1.56,4.25,,
TN-185,White County,Tennessee,4.19,69,-0.03,4.22,,
TN-187,Williamson County,Tennessee,2.08,27,-1.86,3.94,,
TN-189,Wilson County,Tennessee,2.28,28,-1.78,4.06,,
TX-001,Anderson County,Texas,2.08,37,-1.69,3.77,,
TX-003,Andrews County,Texas,1.84,120,1.19,0.65,,
TX-005,Angelina County,Texas,2.96,49,-1.56,4.52,,
TX-007,Aransas County,Texas,2.2,74,-0.18,2.38,,
TX-009,Archer County,Texas,3,108,1.25,1.75,,
TX-011,Armstrong County,Texas,0.84,78,-0.05,0.89,,
TX-013,Atascosa County,Texas,1.29,61,-0.5,1.79,,
TX-015,Austin County,Texas,3.87,81,0.28,3.59,,
TX-017,Bailey County,Texas,1.27,110,0.62,0.65,,
TX-019,Bandera County,Texas,1.78,69,-0.27,2.05,,
TX-021,Bastrop County,Texas,3.56,93,0.69,2.87,,
TX-023,Baylor County,Texas,2.64,108,1.17,1.47,,
TX-025,Bee County,Texas,1.37,56,-0.6,1.97,,
TX-027,Bell County,Texas,3.64,97,0.85,2.79,,
TX-029,Bexar County,Texas,2.07,74,-0.08,2.15,,
TX-031,Blanco County,Texas,3.67,108,1.44,2.23,,
TX-033,Borden County,Texas,3.03,123,2.16,0.87,,
TX-035,Bosque County,Texas,4.87,115,2.38,2.49,,
TX-037,Bowie County,Texas,3.12,60,-1.08,4.2,,
