"","county_fips","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s","rain_oct_16","rain_historical","rain_election"
"234",8035,102573,187499,"CO",54.7058917647561,3.6,105759,4.3,225227,83.248899998668,105.759,0.26,1.2,0
"235",8037,8990,25223,"CO",35.6420727114142,3,78763,18.4,40705,61.9653605208205,78.763,0.91,1.75,0
"236",8039,11705,15978,"CO",73.2569783452247,5.6,87288,7.4,18728,85.316104228962,87.288,0.18,0.94,0
"237",8041,179228,318967,"CO",56.1901387917872,7.4,60219,9.4,498369,64.0021750951604,60.219,0.17,0.89,0
"238",8043,15122,21973,"CO",68.8208255586402,8,42308,9.7,39254,55.9764609976053,42.308,0.24,0.95,1
"239",8045,13132,26470,"CO",49.6108802417831,6.2,61300,23.5,42522,62.2501293448097,61.3,1.22,1.93,0
"240",8047,1566,3576,"CO",43.7919463087248,3.9,67544,10.6,4584,78.0104712041885,67.544,0.69,1.61,0
"241",8049,4494,8588,"CO",52.3288309268747,5.8,67623,17.6,11855,72.4420075917334,67.623,1.2,1.66,0
"242",8051,3289,9412,"CO",34.9447513812155,7.1,50746,13.2,13038,72.1889860408038,50.746,0.68,1.79,0
"243",8053,339,589,"CO",57.5551782682513,5.1,51250,11.9,707,83.3097595473833,51.25,0.61,2.82,0
"244",8055,1883,3783,"CO",49.7753106000529,12.6,33257,13.4,5495,68.8444040036397,33.257,0.12,1.15,0
"245",8057,629,861,"CO",73.054587688734,1.8,45053,12.2,1077,79.9442896935933,45.053,1.42,1.76,0
"246",8059,138177,328882,"CO",42.0141570532896,5.2,72017,8,442120,74.387496607256,72.017,0.37,1.29,0
"247",8061,728,855,"CO",85.1461988304094,4.1,38385,11.4,1059,80.7365439093484,38.385,0.02,0.82,0
"248",8063,2967,3702,"CO",80.1458670988655,5,44449,15.7,6382,58.0068943904732,44.449,0.03,0.91,0
"249",8065,1270,3199,"CO",39.699906220694,6,46928,16.6,5936,53.8915094339623,46.928,0.79,1.65,0
"250",8067,12587,31150,"CO",40.4077046548957,5.1,61910,12.9,43474,71.652021898146,61.91,0.63,2.14,0
"251",8069,83430,195980,"CO",42.5706704765792,6,61942,8.5,258746,75.7422336963663,61.942,0.72,1.41,0
"252",8071,3710,6793,"CO",54.6150448991609,7.8,42808,11,11695,58.0846515604959,42.808,0.04,1.01,0
"253",8073,1892,2436,"CO",77.6683087027915,4.2,40438,6.5,4421,55.10065596019,40.438,0.04,0.76,1
"254",8075,7282,9722,"CO",74.9022834807653,6.9,43340,13,17552,55.3896991795807,43.34,0.61,0.97,0
"255",8077,49779,77653,"CO",64.1044132229276,8.7,50070,12.7,114922,67.5701780337968,50.07,0.8,1.61,0
"256",8079,344,652,"CO",52.760736196319,2.1,49125,7.6,730,89.3150684931507,49.125,0.72,2.82,0
"257",8081,5305,6525,"CO",81.3026819923372,4.5,53664,14.1,9667,67.4976724940519,53.664,1.02,1.49,0
"258",8083,7853,12858,"CO",61.0748172344066,6.5,41622,19.4,20182,63.7102368447131,41.622,0.21,1.68,0
"259",8085,14382,21186,"CO",67.8844519966015,8.6,43890,14.9,31720,66.7906683480454,43.89,0.4,1.47,0
"260",8087,8145,11960,"CO",68.1020066889632,5.5,49495,9.4,20733,57.6858148844837,49.495,0.51,0.86,1
"261",8089,4928,8452,"CO",58.3057264552769,10.1,34477,12.6,14066,60.0881558367695,34.477,0,0.85,0
"262",8091,1351,3310,"CO",40.8157099697885,6.4,62800,12.4,4019,82.3587957203284,62.8,0.64,1.87,0
"263",8093,6135,10417,"CO",58.8941153883076,4.3,61675,11.6,13700,76.036496350365,61.675,0.43,1.18,0
"264",8095,1791,2332,"CO",76.8010291595197,2.7,46955,13.1,3320,70.2409638554217,46.955,0.7,1.02,0
"265",8097,2550,10523,"CO",24.232633279483,5.5,69789,13.7,14695,71.6093909493025,69.789,1.08,2.11,0
"266",8099,3531,5016,"CO",70.3947368421053,10.6,41037,12.7,9001,55.7271414287301,41.037,0.01,0.94,1
"267",8101,36265,78646,"CO",46.1116903593317,9.7,42000,9.4,124290,63.2762088663609,42,0.03,0.83,0
"268",8103,2791,3450,"CO",80.8985507246377,4.3,56771,10.4,5035,68.5203574975174,56.771,1.04,1.72,0
"269",8105,3085,5534,"CO",55.7462956270329,9.4,40177,14.1,8837,62.6230621251556,40.177,0.16,1.22,0
"270",8107,5230,13986,"CO",37.3945373945374,4.1,63505,11.5,19392,72.1225247524752,63.505,1.64,2.06,0
"271",8109,1147,2835,"CO",40.4585537918871,7.7,32457,24.8,4814,58.890735355214,32.457,0.24,1.39,0
"272",8111,215,506,"CO",42.4901185770751,10.3,41250,18.1,496,102.016129032258,41.25,0.74,3.62,0
"273",8113,1033,4329,"CO",23.8623238623239,4.3,58170,12.4,6275,68.9880478087649,58.17,0.39,1.7,0
"274",8115,1015,1364,"CO",74.4134897360704,8.4,46977,12,1892,72.0930232558139,46.977,0.92,1.02,0
"275",8117,5100,16174,"CO",31.5320885371584,4.3,70192,19.5,24393,66.3059074324601,70.192,0.88,1.89,0
"276",8119,9745,14444,"CO",67.4674605372473,7.2,63723,8.6,19116,75.559740531492,63.723,0.36,1.18,0
"277",8121,2299,2733,"CO",84.1200146359312,3.9,46315,7.9,3752,72.8411513859275,46.315,0.38,0.92,0
"278",8123,76651,135428,"CO",56.5990784771244,6,62820,11,203304,66.6135442490064,62.82,0.44,0.92,1
"279",8125,3850,4791,"CO",80.3590064704655,2.2,42026,15.1,7404,64.708265802269,42.026,0.27,0.99,0
"280",9001,160077,421209,"CT",38.0041736999922,8.2,86670,10.1,719612,58.5327926716064,86.67,3.4,3.77,0
"281",9003,148173,406864,"CT",36.4183117700263,8.2,68027,5.9,701114,58.0310762586398,68.027,2.71,3.7,0
"282",9005,53051,97442,"CT",54.4436690544119,6.7,73519,6,149063,65.3696759088439,73.519,2.53,3.79,0
"283",9007,38867,88624,"CT",43.8560660769092,5.3,79837,5,132799,66.735442284957,79.837,3.68,3.65,0
"284",9009,159048,379006,"CT",41.964507158198,8.5,62715,7.1,679189,55.8027294317193,62.715,2.94,3.77,1
"285",9011,54058,123528,"CT",43.7617382293893,7.7,67574,5.4,216790,56.9804880298907,67.574,6.44,3.49,1
"286",9013,34194,77424,"CT",44.1646001239926,6.3,80129,4,123540,62.6711996114619,80.129,4.49,3.54,0
"287",9015,25747,50823,"CT",50.6601341912126,8.4,60689,6.3,92811,54.7596728836022,60.689,6,3.55,1
"288",10001,36991,74598,"DE",49.5871202981313,8,55184,7.8,130984,56.9519941366885,55.184,2.41,3.07,0
"289",10003,85525,262391,"DE",32.5944868535887,6.9,66283,6.9,429598,61.078263865288,66.283,2.08,3.05,0
"290",10005,62611,106008,"DE",59.0625235831258,7.1,54218,8.6,169921,62.3866384967132,54.218,3.54,3.21,0
"291",12001,46834,128571,"FL",36.4265658663307,7,44702,12.3,210382,61.1131180424181,44.702,1.46,3.12,0
"292",12003,10294,12634,"FL",81.478549944594,6.8,53327,12.5,20614,61.2884447462889,53.327,2.29,3.3,0
"293",12005,62194,87453,"FL",71.1170571621328,7.5,48577,16.1,139876,62.5218050273099,48.577,0.03,3.09,0
"294",12007,8913,12098,"FL",73.6733344354439,10.6,43373,15.8,21575,56.0741599073001,43.373,1.9,3.56,1
"295",12009,181848,314752,"FL",57.7750101667344,9.3,49914,13.2,455484,69.1027566281143,49.914,6.79,5,0
"296",12011,260951,831951,"FL",31.3661501699018,8.7,52954,18,1461232,56.9349015077688,52.954,5.08,6.76,1
"297",12013,4655,6081,"FL",76.5499095543496,10.1,37089,19.2,11471,53.0119431610147,37.089,0.09,2.88,0
"298",12015,60218,96374,"FL",62.4836574179758,10.1,44865,14,147445,65.3626776085998,44.865,3.29,3.67,1
"299",12017,54456,79700,"FL",68.3262233375157,11.6,39054,12,119362,66.7716693755131,39.054,0.99,2.84,0
"300",12019,74963,106483,"FL",70.3990308312125,8.9,59179,11.9,151640,70.220917963598,59.179,4.83,4.1,0
"301",12021,105423,170789,"FL",61.7270433107519,6.4,59783,18.6,284799,59.9682583155137,59.783,2.29,4.56,1
"302",12023,20368,28707,"FL",70.9513359111018,11.7,42848,14.5,53248,53.9118840144231,42.848,0.98,3.02,0
"303",12027,6778,10818,"FL",62.6548345350342,8.3,35513,24.4,27844,38.8521764114351,35.513,3.69,3.51,1
"304",12029,5822,7202,"FL",80.8386559289086,5.3,34634,17.7,13080,55.0611620795107,34.634,0.62,2.96,1
"305",12031,211672,432695,"FL",48.9194467234426,8.6,49196,13.8,694873,62.2696521522638,49.196,6.57,4.32,0
"306",12033,88808,152469,"FL",58.2465943896792,8.3,46117,12.8,244717,62.3042126211093,46.117,0.01,3.54,0
"307",12035,33850,57503,"FL",58.8664939220562,7.6,48898,14.5,84196,68.2965936624068,48.898,6.01,4.28,0
"308",12037,4125,6015,"FL",68.5785536159601,9.2,40301,19.1,9771,61.5597175314707,40.301,0.14,3.04,0
"309",12039,6728,22113,"FL",30.4255415366527,9.6,38533,15.8,35852,61.6785674439362,38.533,0.22,2.69,0
"310",12041,6740,8420,"FL",80.0475059382423,9.7,40881,19.1,13503,62.3565133673998,40.881,0.69,2.93,0
"311",12043,2996,4353,"FL",68.8260969446359,13.3,34143,23.4,11179,38.9390822077109,34.143,2.45,3.96,1
"312",12045,5329,7293,"FL",73.0700671877142,9.2,40822,15.4,13328,54.719387755102,40.822,0.07,3.07,0
"313",12047,3443,5460,"FL",63.0586080586081,14,38980,13.1,11649,46.8709760494463,38.98,1.24,2.71,0
"314",12049,5242,7583,"FL",69.1283133324542,11.3,36222,20.8,19936,38.0367174959872,36.222,3.39,3.25,0
"315",12051,6195,11115,"FL",55.7354925775978,10.1,37552,29.8,27738,40.0713822193381,37.552,1.71,4.24,0
"316",12053,58970,93796,"FL",62.8704848820845,11.2,42274,13.9,143484,65.3703548827744,42.274,1.03,2.84,0
"317",12055,29565,45686,"FL",64.7134789651097,12.3,35865,15.2,81337,56.1687792763441,35.865,3.02,3.72,1
"318",12057,266870,597660,"FL",44.6524779975237,7.9,51681,15.1,1016146,58.8163511936277,51.681,2.72,2.93,0
"319",12059,7483,8514,"FL",87.8905332393705,13.1,37437,17.7,15634,54.4582320583344,37.437,0.02,2.86,1
"320",12061,48620,80009,"FL",60.7681635815971,10.3,47446,15.6,119878,66.742021054739,47.446,4.74,5.8,0
"321",12063,14257,21041,"FL",67.7581863979849,12.3,35470,12.5,39593,53.1432323895638,35.47,0.14,2.61,1
"322",12065,3930,7645,"FL",51.4061478090255,8.4,41696,10,11690,65.3977758768178,41.696,1.37,2.72,0
"323",12067,2809,3392,"FL",82.8125,15,36236,22.8,6925,48.9819494584838,36.236,0.83,2.91,0
"324",12069,102188,170462,"FL",59.9476716218277,8.2,47141,13.3,254407,67.0036594905014,47.141,3.19,3.22,0
"325",12071,191551,326420,"FL",58.6823724036517,8.5,50390,16.9,554230,58.8961261570106,50.39,2.51,3.87,0
"326",12073,53821,152132,"FL",35.3778297794021,9.6,48248,10.2,231178,65.8073000025954,48.248,0.47,2.78,0
"327",12075,13775,19395,"FL",71.0234596545502,9.9,35480,18.2,31700,61.1829652996845,35.48,0.8,2.87,1
"328",12077,2543,3296,"FL",77.1541262135922,9.1,37917,20.7,6705,49.1573452647278,37.917,0.11,2.92,0
"329",12079,4851,8505,"FL",57.037037037037,12.4,29806,17,14847,57.2842998585573,29.806,2.09,2.64,0
"330",12081,101944,178958,"FL",56.9653214720772,7.5,51483,15,284604,62.879650321148,51.483,3.78,3.2,0
"331",12083,107833,174700,"FL",61.7246708643389,10.1,40295,15.2,276425,63.1997829429321,40.295,1.93,3.1,0
"332",12085,53204,85792,"FL",62.015106303618,8.4,52622,13.7,127603,67.2335289922651,52.622,4.05,6.07,1
"333",12086,333999,980204,"FL",34.0744375660577,8.5,44224,23.1,2115428,46.3359660550962,44.224,5.86,6.73,1
"334",12087,21904,42478,"FL",51.5655162672442,4.9,60303,21,65580,64.7727965843245,60.303,3.74,5.59,0
"335",12089,34266,46607,"FL",73.5211448923981,7.6,59196,13.3,61378,75.9343738798918,59.196,6.25,3.86,0
"336",12091,71893,100855,"FL",71.2835258539487,6.5,57655,13.4,152308,66.217795519605,57.655,0,3.38,0
"337",12093,9356,13653,"FL",68.5270636490149,11.2,36415,20.4,30440,44.8521681997372,36.415,3.77,4.68,1
"338",12095,195216,546275,"FL",35.7358473296417,8.1,49391,17.9,970174,56.3069098945138,49.391,4.85,3.67,0
"339",12097,50301,140206,"FL",35.8764960130094,8.3,45536,19.7,233525,60.0389679905792,45.536,3.81,4.03,0
"340",12099,272402,662332,"FL",41.1277123859333,8.2,55277,16,1124027,58.9249190633321,55.277,3.55,6.2,0
"341",12101,142101,241139,"FL",58.9290823964601,8.2,46010,13.4,388195,62.1180077023146,46.01,1.53,2.85,0
"342",12103,239201,492403,"FL",48.5782986699919,7.3,47090,13.8,779593,63.161547114969,47.09,1.36,2.96,0
"343",12105,157430,284314,"FL",55.3718775719803,9.6,44146,15.7,492901,57.6817657095441,44.146,2.78,3.16,1
"344",12107,22138,33117,"FL",66.8478424978108,11.4,33003,19.2,56510,58.6037869403645,33.003,4.34,3.94,0
"345",12109,88684,136514,"FL",64.9633004673513,6,69523,9.5,170202,80.2070480957921,69.523,8.12,4.62,0
"346",12111,70289,140847,"FL",49.9045063082636,9.9,44140,17.2,232040,60.6994483709705,44.14,4.81,6.09,0
"347",12113,65339,87745,"FL",74.464641859935,7.1,60652,11.7,126871,69.1608011287055,60.652,0,3.51,0
"348",12115,124438,229063,"FL",54.3247927426079,7.1,52796,13,338544,67.6612198119004,52.796,3.36,3.52,0
"349",12117,109443,224896,"FL",48.6638268355151,8,58538,13.6,347410,64.7350392907516,58.538,7.22,3.98,0
"350",12119,52730,76665,"FL",68.779756081654,7.9,52594,8.1,105048,72.9809230066255,52.594,1.29,2.84,0
"351",12121,14287,18694,"FL",76.4255910987483,10.3,37796,15.9,34296,54.50781432237,37.796,0.89,2.87,0
"352",12123,6930,9290,"FL",74.5963401506997,7.7,36195,13.9,18230,50.9599561162918,36.195,1.51,2.86,0
"353",12125,4568,5694,"FL",80.2247980330172,10.5,37778,12.6,12264,46.4285714285714,37.778,1.25,3.25,1
"354",12127,143007,260869,"FL",54.8194687755157,7.8,42240,15.4,418650,62.3119550937537,42.24,6.84,4.35,0
"355",12129,10512,15351,"FL",68.4776236075826,7.1,54078,11.9,24738,62.0543293718166,54.078,0.37,2.94,0
"356",12131,25756,33637,"FL",76.5704432618842,7.3,46910,17.5,48940,68.7310993052718,46.91,0,3.21,0
"357",12133,8637,11156,"FL",77.4202223019003,9.8,38330,13.5,19703,56.6208191645942,38.33,0.03,2.91,1
"358",13001,5494,7012,"GA",78.3513976041072,8.5,37388,18.5,13745,51.0149145143689,37.388,4.83,2.57,1
"359",13003,1878,2610,"GA",71.9540229885058,5.9,31296,25.7,5904,44.2073170731707,31.296,1.68,2.4,0
"360",13005,3364,4020,"GA",83.681592039801,5.3,37303,16.4,8349,48.1494789795185,37.303,3.31,2.54,1
"361",13007,775,1440,"GA",53.8194444444444,3.2,45903,18.9,2682,53.6912751677852,45.903,0.26,2.28,0
"362",13009,7697,16116,"GA",47.7599900719782,8.2,34595,13,36924,43.646408839779,34.595,0.17,2.52,0
"363",13011,6134,6975,"GA",87.9426523297491,7.7,40721,17.2,14014,49.7716569145141,40.721,0.23,3.47,0
"364",13013,21108,29060,"GA",72.6359256710255,8.6,53133,16.8,53444,54.3746725544495,53.133,0.21,3.21,1
"365",13015,29911,39550,"GA",75.6283185840708,7.7,50565,15.6,76159,51.9308289236991,50.565,0.02,2.96,0
"366",13017,3739,5936,"GA",62.9885444743935,7.8,29510,19.5,12884,46.0726482458864,29.51,0.38,2.38,1
"367",13019,5422,6590,"GA",82.2761760242792,10.4,35740,22.8,14354,45.9105475825554,35.74,0.58,2.32,0
"368",13021,24043,62596,"GA",38.4098025432935,11.3,37108,15.5,115451,54.218672856883,37.108,0.17,2.45,1
"369",13023,3719,4974,"GA",74.7687977482911,6.6,37060,11.6,9973,49.874661586283,37.06,0.18,2.37,0
"370",13025,5567,6301,"GA",88.3510553880336,9.2,36837,24.4,13717,45.9357002259969,36.837,4.94,3.05,0
"371",13027,3701,6336,"GA",58.4122474747475,17.7,34547,19.2,12220,51.8494271685761,34.547,0.9,2.41,0
"372",13029,10529,15173,"GA",69.393000724972,9.3,65862,13.2,24179,62.7528020182803,65.862,8.35,2.72,0
"373",13031,15097,25316,"GA",59.6342234160215,9.7,37125,14.7,58653,43.1623275876767,37.125,5.39,2.54,0
"374",13033,4491,9351,"GA",48.0269489894129,7.3,34589,15.7,16811,55.6242936172744,34.589,2.54,2.66,1
"375",13035,6717,9514,"GA",70.6012192558335,8.4,40753,15.8,18455,51.5524248171227,40.753,0.05,2.71,0
"376",13037,830,2025,"GA",40.9876543209877,14.4,28200,19.7,5225,38.755980861244,28.2,0.08,2.29,0
"377",13039,12310,18901,"GA",65.1288291624782,9.3,53327,13.2,39034,48.4218886099298,53.327,6.84,3.71,1
"378",13043,2664,3763,"GA",70.7945787935158,7.1,33379,21.3,8200,45.890243902439,33.379,2.93,2.49,1
"379",13045,30029,44121,"GA",68.0605607307178,10.8,45486,15.5,85969,51.3219881585223,45.486,0.03,2.86,0
"380",13047,20876,26757,"GA",78.020704862279,7.2,52265,14,50088,53.4199808337326,52.265,0.08,3.18,0
"381",13049,2951,4016,"GA",73.4810756972112,12,43871,20.6,10449,38.4342999330079,43.871,4.35,3.12,1
"382",13051,45688,112142,"GA",40.7412031174761,9.2,49596,16.1,220060,50.9597382532037,49.596,10.2,2.87,1
"383",13053,751,1390,"GA",54.0287769784173,16,43929,10.1,9139,15.209541525331,43.929,0.49,2.21,0
"384",13055,6462,8252,"GA",78.3082888996607,10.1,35245,16.9,19495,42.328802256989,35.245,0.18,3.25,1
"385",13057,80649,112043,"GA",71.9804003819962,5.5,72586,13.3,170525,65.7047353760446,72.586,0.11,3.17,0
"386",13059,12717,44976,"GA",28.2750800426894,8.6,33116,15.4,100783,44.6265739261582,33.116,0.07,3.09,1
"387",13061,566,1273,"GA",44.4619010212097,18.9,22120,25.6,2313,55.0367488110679,22.12,0.01,2.28,1
"388",13063,12645,92859,"GA",13.6174199592931,12.2,42470,22.7,193765,47.9235155987923,42.47,0.14,2.82,1
"389",13065,1727,2455,"GA",70.3462321792261,11.3,24848,20.7,4962,49.4760177347844,24.848,2.1,2.57,0
"390",13067,152912,330819,"GA",46.2222544654328,6.8,68818,15.4,548738,60.2872409054959,68.818,0.07,3.01,0
"391",13069,9588,13915,"GA",68.904060366511,7.3,34536,22.2,32321,43.0525045635964,34.536,1.5,2.43,1
"392",13071,9898,13624,"GA",72.651203758074,7.7,33968,26.7,33628,40.5138574997026,33.968,0.2,2.27,0
"393",13073,43085,64743,"GA",66.5477348902584,6.9,71962,8.8,103359,62.6389574202537,71.962,1.24,2.91,1
"394",13075,4176,6057,"GA",68.9450222882615,5.4,35199,22.5,12540,48.3014354066986,35.199,0.26,2.31,0
"395",13077,42533,61745,"GA",68.8849299538424,6.6,65244,10.7,100564,61.398711268446,65.244,0.12,2.72,0
"396",13079,3635,5176,"GA",70.2279752704791,9.6,40459,14.2,9790,52.8702757916241,40.459,0.1,2.43,0
"397",13081,4549,7512,"GA",60.5564430244941,13.9,31672,18.1,17359,43.2743821648712,31.672,0.04,2.22,0
"398",13083,5051,6242,"GA",80.9195770586351,5.8,43463,16,13196,47.3022127917551,43.463,0.24,3.29,0
"399",13085,9900,11765,"GA",84.1478963025924,7.5,59265,13.4,18033,65.2415016913437,59.265,0.22,3.6,0
"400",13087,6020,10286,"GA",58.5261520513319,6.7,33514,19.3,20468,50.2540551104163,33.514,0.27,2.45,0
"401",13089,51468,314757,"GA",16.3516617581182,9.8,52623,17.1,551758,57.0462050391657,52.623,0.13,2.95,0
"402",13091,5021,7009,"GA",71.6364673990584,10.5,35544,14.8,16583,42.2661762045468,35.544,0.4,2.42,0
"403",13093,1951,3859,"GA",50.5571391552216,9.4,33319,17.6,11321,34.0870947796131,33.319,0.05,2.23,0
"404",13095,10232,34087,"GA",30.017308651392,17,33605,19.5,69221,49.2437266147556,33.605,0.09,2.19,0
"405",13097,24817,57738,"GA",42.982091516852,9,57384,15.6,101052,57.1369196057475,57.384,0.07,2.95,0
"406",13099,2552,4785,"GA",53.3333333333333,7.9,28599,18.4,7860,60.8778625954198,28.599,0.14,2.35,0
"407",13101,1007,1182,"GA",85.1945854483926,7,35354,32.8,2910,40.6185567010309,35.354,1.41,2.61,0
"408",13103,17874,23458,"GA",76.1957541137352,6,62820,11.7,40727,57.598153559064,62.82,8.88,2.66,1
"409",13105,5292,7987,"GA",66.2576687116564,8.3,35739,14.4,15101,52.8905370505265,35.739,0.13,3.01,1
"410",13107,5335,7860,"GA",67.8753180661578,11.5,31522,22.3,17046,46.1105244632172,31.522,1.97,2.52,0
"411",13109,2404,3613,"GA",66.5375034597288,7.8,40594,17,7918,45.6302096489012,40.594,6.29,2.57,0
"412",13111,9632,11812,"GA",81.544192346766,9.2,39011,15.3,19740,59.8378926038501,39.011,0.22,3.6,0
"413",13113,35048,60913,"GA",57.5377998128478,6.3,81689,7.7,83202,73.2109805052763,81.689,0.15,2.75,0
"414",13115,24114,34608,"GA",69.6775312066574,9.3,42955,15.7,73423,47.1350939079035,42.955,0.05,2.98,0
"415",13117,69851,98221,"GA",71.1161564227609,4.8,91842,9.9,144918,67.7769497232918,91.842,0.32,3.27,0
"416",13119,7054,8502,"GA",82.9687132439426,7.9,37298,18.4,17292,49.1672449687717,37.298,0.32,3.24,0
"417",13121,117783,431391,"GA",27.3030730821923,8.9,58851,13.7,768158,56.1591495499624,58.851,0.13,2.95,0
"418",13123,10477,12773,"GA",82.0245831049871,7.8,43775,22.3,22972,55.6024725753091,43.775,0.07,3.69,1
"419",13125,1235,1390,"GA",88.8489208633094,6.9,43884,16.2,2299,60.461070030448,43.884,0.97,2.74,0
"420",13127,21512,34263,"GA",62.7849283483641,7.8,46475,16.3,63501,53.9566306042424,46.475,5.86,3.48,0
"421",13129,15191,18959,"GA",80.1255340471544,7.7,41390,18.1,41818,45.3369362475489,41.39,0.03,3.08,1
"422",13131,6053,9213,"GA",65.7006403994356,9.2,35518,21,18798,49.0105330354293,35.518,0.42,2.44,0
"423",13133,5490,8852,"GA",62.0198825124266,6.6,44299,17.1,13324,66.4365055538877,44.299,0.06,2.76,0
"424",13135,146989,328331,"GA",44.7685415023254,6.8,61865,18.3,630186,52.1006496494686,61.865,0.24,3.13,1
"425",13137,13190,16243,"GA",81.2042110447577,7.2,41600,17.7,33681,48.226002790891,41.6,0.54,4.11,0
"426",13139,51733,70694,"GA",73.1787704755708,5.7,51902,19.4,139780,50.5751895836314,51.902,0.43,3.46,1
"427",13141,843,3580,"GA",23.5474860335196,10.3,26386,14,7425,48.2154882154882,26.386,0.31,2.64,0
"428",13143,9585,11357,"GA",84.3972880162015,10.3,42281,15.6,21637,52.4887923464436,42.281,0.07,2.88,0
"429",13145,11936,16502,"GA",72.3306265907163,8.1,65336,11.3,25597,64.4684924014533,65.336,0.46,2.54,0
"430",13147,7286,10117,"GA",72.0173964614016,5.6,37983,17.7,20095,50.3458571784026,37.983,0.21,3.1,1
"431",13149,3370,4223,"GA",79.8010892730287,9.8,44185,14.3,8843,47.7552866674206,44.185,0.07,2.71,1
"432",13151,45724,98766,"GA",46.2952838021181,8.9,62561,13.1,156138,63.2555816008915,62.561,0.12,2.8,0
"433",13153,35430,60079,"GA",58.9723530684599,8.8,55480,13.3,110578,54.3317838991481,55.48,0.08,2.36,1
"434",13155,2716,3670,"GA",74.0054495912807,6.9,29846,18.4,7257,50.5718616508199,29.846,0.36,2.31,0
"435",13157,21784,27190,"GA",80.1176903273262,6.8,54246,14.1,46137,58.9331772763725,54.246,0.19,3.23,0
"436",13159,4360,6045,"GA",72.125723738627,8.8,41434,15.5,10269,58.8664913818288,41.434,0.02,2.72,0
"437",13161,4104,5096,"GA",80.5337519623234,5.3,36566,18.2,10845,46.9893960350392,36.566,2.08,2.46,0
"438",13163,3063,6968,"GA",43.9580941446613,13.3,28417,20.7,12145,57.3734046932894,28.417,1.52,2.7,1
"439",13165,1895,3056,"GA",62.0091623036649,6.2,27398,15.7,6964,43.8828259620908,27.398,2.9,2.57,0
"440",13167,2519,3686,"GA",68.3396635919696,9.3,32685,18.5,7669,48.0636328074064,32.685,1.14,2.51,0
"441",13169,8305,12551,"GA",66.1700262927257,8,54020,13.6,21760,57.6792279411765,54.02,0.09,2.53,0
"442",13171,5190,7612,"GA",68.1818181818182,13,40364,18.1,14381,52.9309505597664,40.364,0.09,2.6,1
"443",13173,1984,2871,"GA",69.1048415186346,13.9,31682,21.6,7698,37.2954014029618,31.682,1.08,2.43,1
"444",13175,12411,19530,"GA",63.5483870967742,5.9,33632,13.8,35958,54.3133655931921,33.632,0.78,2.45,1
"445",13177,10646,14143,"GA",75.2739871314431,6.9,62797,11.2,21286,66.442732312318,62.797,0.01,2.23,0
"446",13179,6134,16143,"GA",37.9978938239485,13,42484,13.8,45631,35.3772654555017,42.484,7.45,2.83,0
